,Source,Target,Weight
1139,Plenty,Grass,2.0
1141,Cian.,Well,2.0
1142,Cian.,Balor,2.0
1143,Cian.,Apple,2.0
1144,Cian.,Trees,2.0
1145,Cian.,Mananaun,2.0
1146,Mananaun,Trees,2.0
1147,Balor,Night,2.0
1148,Lugh,Cian,2.0
1149,Balor,Halter,2.0
1152,Ireland,Waves,2.0
1154,Mananaun,Country,2.0
1155,Lugh,Apples,2.0
1157,Mananaun,Sky,2.0
1158,Ireland,Everything,2.0
1160,Ireland,Plenty,2.0
1161,Evil,Spear,2.0
1162,Eye,Spear,2.0
1163,Danaans,Earth,2.0
1164,Stone,Ireland,2.0
1165,Ireland,Fomorians,2.0
1168,Lugh,Ogma,2.0
1169,Ogma,Champion,2.0
1170,Champion,King,2.0
1171,Lugh,Kinsfolk,2.0
1172,Lugh,Sorrow,2.0
1175,Great,Waves,2.0
1176,Great,Ireland,2.0
1177,Great,Wave,2.0
1178,Ireland,Cleena,2.0
1179,Wave,Rury,2.0
1180,Thoth,Rury,2.0
1181,Thoth,Cleena,2.0
1182,Wave,Faery,2.0
1183,Wave,Host,2.0
1184,Rury,Wave,2.0
1185,Rury,Cleena,2.0
1186,Faery,Ireland,2.0
1187,Faery,Sea,2.0
1188,Host,Sea,2.0
1189,Lugh,Heart,2.0
1190,Lugh,Till,2.0
1193,Nuada,Cloak,2.0
1194,Nuada,Door,2.0
1199,Nuada.,King,2.0
1201,Nuada,Ogma,2.0
1205,Lugh,Nuada.,2.0
1206,Lugh.,Harp,2.0
1209,Lugh,Harp,2.0
1210,Lugh,Birds,2.0
1211,Lugh,Wind,2.0
1212,Danaans,Dun,2.0
1213,Danaans,Hands,2.0
1214,Lugh,Peace,2.0
1217,Land,Eyes,2.0
1218,Nuada,People,2.0
1219,Nuada,Seat,2.0
1220,Fomorians,Sky,2.0
1221,Fomorians,Hill,2.0
1225,Mananaun,Heart,2.0
1228,Nuada,Danaans,2.0
1229,Danaans,Evil,2.0
1230,Lords,Ireland,2.0
1232,Lords,Balor,2.0
1233,Lords,Evil,2.0
1234,Lords,Eye,2.0
1236,Lugh,Evil,2.0
1237,Lugh,Eye,2.0
1238,Lauve,Ildana,2.0
1239,Fauda,Ildana,2.0
1240,Balor,Danaan,2.0
1241,King,Tuatha,2.0
1242,King,Danaan,2.0
1244,Hill,Lugh,2.0
1245,Lugh,Victory,2.0
1246,Plenty,Lugh,2.0
1247,Stone,Lugh,2.0
1248,Earth,Ireland,2.0
1249,Earth,Lugh,2.0
1250,Ireland,Earth,2.0
1254,Lugh,Chiefs,2.0
1255,Fomor,World,2.0
1256,Fomor,Hands,2.0
1258,Sword,Fire,2.0
1259,Light,Fire,2.0
1260,Stone,Fire,2.0
1261,Fire,Heroes,2.0
1264,Fomor,Eric-fine,2.0
1268,Lugh,Lakes,2.0
1269,Lugh,Eyes,2.0
1270,Urcar,Sons,2.0
1271,Urcar,Turann,2.0
1273,Turann,Come,2.0
1274,Come,Forth,2.0
1275,Urcar,Brian,2.0
1276,Brian,Cian,2.0
1278,Brian,Son,2.0
1279,Brian,Form,2.0
1280,Sons,Blood,2.0
1281,Sons,Cian,2.0
1282,Turann,Till,2.0
1283,Sons,Body,2.0
1284,Turann,Body,2.0
1286,Cian,Sons,2.0
1287,Sons,Nuada,2.0
1289,Earth,Body,2.0
1290,Lugh,Body,2.0
1291,Father,Hands,2.0
1294,Danaan,Dun,2.0
1295,Danaan,Chiefs,2.0
1297,Turann,Eyes,2.0
1298,Fomor,Chiefs,2.0
1299,Fomor,Cian,2.0
1301,Fomor,Death,2.0
1302,Nuada,Turann,2.0
1303,Turann,Heart,2.0
1304,Ildana,Tuatha,2.0
1305,Ildana,Danaan,2.0
1306,Nay,King,2.0
1307,Nay,Lugh,2.0
1312,Turann,Son,2.0
1314,Lugh,Horses,2.0
1315,Lauve,Horses,2.0
1316,Fauda,Horses,2.0
1318,Turann,Apples,2.0
1320,Eastern,Skin,2.0
1321,Court,King,2.0
1322,Lugh,Alas,2.0
1323,Lauve,Alas,2.0
1324,Fauda,Alas,2.0
1325,Alas,Lugh,2.0
1327,Enya,Lugh,2.0
1328,Ireland,Battle,2.0
1329,Lugh,Great,2.0
1330,Hound,Seven,2.0
1331,Spear,Seven,2.0
1332,Victory,Seven,2.0
1333,Urcar,Father,2.0
1334,Urcar,Sorrow,2.0
1335,Enya,Turann,2.0
1338,Turann,Horses,2.0
1339,Lugh,Forth,2.0
1340,Mananaun,Turann,2.0
1341,Mananaun,Sons,2.0
1342,Turann,Kinsfolk,2.0
1345,Mananaun,Brian,2.0
1347,Farewell,Turann,2.0
1350,Golden,Apple,2.0
1351,Golden,Trees,2.0
1352,Urcar,Apples,2.0
1353,Healing,Apples,2.0
1355,World,North,2.0
1356,Stars,South,2.0
1357,North,Stars,2.0
1359,Stars,Night,2.0
1360,Spear,Skin,2.0
1361,Victory,Skin,2.0
1362,Ireland,Sons,2.0
1363,Ireland,Turann,2.0
1365,Turann,Midkena,2.0
1366,Midkena,Eric-fine,2.0
1368,Earth,Midkena,2.0
1369,Earth,Hill,2.0
1370,Turann,House,2.0
1375,Ireland,Land,2.0
1376,Brian,Land,2.0
1377,Brian,Wonder-tales,2.0
1378,Land,Wonder-tales,2.0
1379,Day,Night,2.0
1385,Lugh,Come,2.0
1387,Lugh,Things,2.0
1388,Turann,Spell,2.0
1389,Skin,Healing,2.0
1390,Turann,Brian,2.0
1391,Turann,Land,2.0
1394,Urcar,Wind,2.0
1396,Island,Strength,2.0
1397,Urcar,Strength,2.0
1399,Flame,Brian,2.0
1400,Flame,Eyes,2.0
1402,Brian,Brothers,2.0
1403,Ireland,Urcar,2.0
1404,Great,Sorrow,2.0
1405,Urcar,Boat,2.0
1406,Lugh,One,2.0
1408,Skin,Sons,2.0
1409,Healing,Sons,2.0
1412,Urcar,Everything,2.0
1413,Battle,Heaven,2.0
1417,Peace,Strength,2.0
1418,Heaven,One,2.0
1419,Heaven,Cian,2.0
1421,Heaven,Sons,2.0
1422,Moy,Great,2.0
1423,Dagda,Nuada,2.0
1428,People,Wonder-tales,2.0
1429,Fomor,Ships,2.0
1430,Fomor,Land,2.0
1431,Dagda,Lugh,2.0
1433,Lugh,Hound,2.0
1434,Come,Pooka,2.0
1435,Come,Singing,2.0
1436,Pooka,Hound,2.0
1437,Pooka,Gold,2.0
1438,Ogma,Mighty,2.0
1441,Battle,Tuatha,2.0
1442,Battle,Danaan,2.0
1443,Tuatha,Diancecht,2.0
1444,Tuatha,Great,2.0
1446,Danaan,Diancecht,2.0
1447,Danaan,Great,2.0
1450,Diancecht,Life,2.0
1451,Great,Lugh,2.0
1452,Lugh,Mathgen,2.0
1453,Mathgen,Mountains,2.0
1454,Mathgen,Hills,2.0
1455,Mathgen,Ireland,2.0
1456,Mathgen,Fomor,2.0
1457,Ireland,Twelve,2.0
1480,Slieve,Help,2.0
1483,Hills,Mountains,2.0
1487,Mountains,Slieve,2.0
1489,Mountains,Help,2.0
1490,Mountains,Lugh,2.0
1494,Boyne,Shannon,2.0
1495,Shannon,Water,2.0
1497,Danaan,Ireland,2.0
1498,Ireland,Figol,2.0
1499,Lugh,Figol,2.0
1500,Lugh,Fire,2.0
1501,Figol,Son,2.0
1505,Figol,Fire,2.0
1506,Figol,Fomor,2.0
1507,Fomor,Strength,2.0
1511,Lugh,Carpre,2.0
1513,Carpre,Mountain,2.0
1515,Balor,Hill,2.0
1520,Tuatha,Night,2.0
1521,Danaan,Tuatha,2.0
1522,Danaan,Night,2.0
1523,Tuatha,Heavens,2.0
1524,Danaan,Heavens,2.0
1525,Brigit,Battle,2.0
1529,Brigit,Dana,2.0
1530,Mighty,Mother,2.0
1535,Tuatha,Waves,2.0
1536,Danaan,Waves,2.0
1537,Water,Balor,2.0
1540,Balor,Shadow,2.0
1541,Danaan,Strike,2.0
1542,Lugh.,Strike,2.0
1543,Lauve,Strike,2.0
1544,Fauda,Strike,2.0
1545,Strike,Ildana,2.0
1546,Strike,Lugh,2.0
1547,Strike,Feet,2.0
1548,Strike,Tuatha,2.0
1549,Strike,Danaan,2.0
1550,Lugh,Danaan,2.0
1552,Swift,Balor,2.0
1554,Swift,Vulture,2.0
1555,Swift,Night,2.0
1556,Vulture,Voice,2.0
1557,Night,Voice,2.0
1558,Abyss,Lugh,2.0
1559,Abyss,Strength,2.0
1560,Abyss,Tuatha,2.0
1561,Abyss,Danaan,2.0
1562,Great,Tuatha,2.0
1563,Great,Danaan,2.0
1564,Victory,Strength,2.0
1565,Sword,Tethra,2.0
1566,Sword,Great,2.0
1567,Sword,Tuatha,2.0
1568,Tethra,Great,2.0
1569,Tethra,Sword,2.0
1570,Tethra,Abyss,2.0
1571,Great,Sword,2.0
1572,Great,Abyss,2.0
1573,Night,Day,2.0
1574,Night,Sword,2.0
1575,Day,Sword,2.0
1576,Sword,Ogma,2.0
1578,Mor,Hills,2.0
1579,Ireland,Peace,2.0
1580,Ireland,Heaven,2.0
1581,Heaven,Inisfail,2.0
1583,Earth,Heaven,2.0
1584,Earth,Strength,2.0
1585,Earth,Inisfail,2.0
1588,Earth,Milesians,2.0
1589,Milesians,Ireland,2.0
1592,Milesians,Wind,2.0
1593,Milesians,Sea,2.0
1594,Blows,Sea,2.0
1595,Blows,Ah-ro-he,2.0
1597,Sea,Wonder-tales,2.0
1599,Wave,Ah-ro-he,2.0
1600,Sea,Seven,2.0
1601,Plain,Knowledge,2.0
1602,Word,Ah-ro-he,2.0
1603,Battle,Ah-ro-he,2.0
1604,Battle,Who,2.0
1605,God,Who,2.0
1607,Fire,Who,2.0
1608,Milesians,Amergin,2.0
1609,Inisfail,Brigit,2.0
1610,Name,Place,2.0
1611,Name,Brigit,2.0
1612,Queen,Amergin,2.0
1616,Inisfail,Nuada,2.0
1617,Inisfail,Dagda,2.0
1618,Nuada,Dagda,2.0
1619,Nuada,Country,2.0
1623,Haughty,Father,2.0
1624,Great,Plain,2.0
1625,Ireland,Amergin,2.0
1628,Ogma,Milesians,2.0
1629,Nuada,Milesians,2.0
1630,Dagda,Milesians,2.0
1631,Milesians,Fire,2.0
1633,Milesians,Brigit,2.0
1634,Brigit,Amergin,2.0
1635,Brigit,Fire,2.0
1636,Milesians,Ships,2.0
1638,Amergin,Sea,2.0
1639,Sea,Land,2.0
1640,Sea,Ireland,2.0
1641,Tuatha,Milesians,2.0
1642,Danaan,Milesians,2.0
1644,Milesians,Nuada,2.0
1645,Milesians,Eyes,2.0
1648,Children,Haughty,2.0
1649,Children,Land,2.0
1650,Children,Milesians,2.0
1651,Brigit,Angus,2.0
1652,Angus,Midyir,2.0
1653,Angus,Everything,2.0
1654,Fuamach,Midyir,2.0
1655,Fuamach,Angus,2.0
1656,Midyir,Angus,2.0
1657,World,Ethaun,2.0
1658,Angus,Place,2.0
1659,World,Bright,2.0
1660,World,Ildathach,2.0
1661,Bright,Ildathach,2.0
1662,Bright,World,2.0
1663,Bright,Dark,2.0
1664,Shadow,Ildathach,2.0
1665,Shadow,World,2.0
1666,Shadow,Dark,2.0
1667,Shadow,Midyir,2.0
1668,Ildathach,World,2.0
1669,Ildathach,Dark,2.0
1670,Ildathach,Shadow,2.0
1671,Dark,Shadow,2.0
1673,Earth,Ethaun,2.0
1674,Ethaun,Gods,2.0
1676,Ethaun,Fuamach,2.0
1677,Angus,Fly,2.0
1678,Golden,Ethaun,2.0
1679,Fly,Ethaun,2.0
1681,East,Sea,2.0
1683,World,Wonder-tales,2.0
1685,Ethaun,Child,2.0
1686,Ones,Ethaun,2.0
1687,Ethaun,Queen,2.0
1689,Ethaun,Seat,2.0
1690,Eochy,Ethaun,2.0
1691,Ethaun,One,2.0
1692,Ethaun,Hair,2.0
1693,Ethaun,Beauty,2.0
1694,Eochy,High,2.0
1695,Eochy,Queen,2.0
1696,Queen,Eochy,2.0
1697,King,Eochy,2.0
1698,King,Queen,2.0
1701,Ethaun,High,2.0
1702,Ethaun,Door,2.0
1705,Fool,Palace,2.0
1706,Ethaun,Day,2.0
1707,Ethaun,Night,2.0
1710,Ones,Hands,2.0
1713,Queen,King,2.0
1714,Ethaun,Eyes,2.0
1715,Angus,Come,2.0
1716,Angus,One,2.0
1717,Angus,Birds,2.0
1718,Angus,Night,2.0
1719,Come,King,2.0
1720,World,Fuamach,2.0
1721,Gods,Fuamach,2.0
1722,Eochy,Midyir,2.0
1723,Midyir,Men,2.0
1724,Eochy.,Midyir,2.0
1733,Ethaun,Horses,2.0
1735,Eochy,Year,2.0
1737,Midyir,Year,2.0
1738,Eochy,Gladness,2.0
1739,Midyir,Eyes,2.0
1740,Midyir,Seat,2.0
1741,Midyir,Silver,2.0
1742,Midyir,King,2.0
1743,Ethaun,Life,2.0
1744,Are,Night,2.0
1745,Ethaun,Flame,2.0
1746,Come,Midyir,2.0
1747,Danaan,Fionnuala,2.0
1748,Ireland,Lir,2.0
1749,Ireland,Fionnuala,2.0
1750,Ireland,Aodh,2.0
1751,Lir,Fiacra,2.0
1753,Fionnuala,Branches,2.0
1754,Aodh,Conn.,2.0
1755,Aodh,Branches,2.0
1756,Fiacra,Conn.,2.0
1757,Fiacra,Fionnuala,2.0
1758,Ireland,Lakes,2.0
1759,Danaans,Horses,2.0
1760,Fiacra,Wonder-tales,2.0
1761,Conn,Wonder-tales,2.0
1764,Fionnuala,Woman,2.0
1768,Children,Fionnuala,2.0
1769,Come,Conn,2.0
1770,Fionnuala,Farewell,2.0
1771,Fionnuala,Heart,2.0
1772,Aodh,Farewell,2.0
1773,Aodh,Gladness,2.0
1774,Lir,Kinsfolk,2.0
1775,Lir,Earth,2.0
1776,Ireland,Swans,2.0
1778,Fionnuala,Feathers,2.0
1779,Conn,Feathers,2.0
1780,Fiacra,Sea,2.0
1783,Aodh,Swans,2.0
1784,Aodh,Lir,2.0
1785,Faery,Kinsfolk,2.0
1787,Fionnuala,Beauty,2.0
1789,Fionnuala,Swans,2.0
1791,Lir,House,2.0
1792,Conn.,Hills,2.0
1793,Aodh,Earth,2.0
1794,Fionnuala,Earth,2.0
1795,Aodh,House,2.0
1796,Ochone,Beauty,2.0
1801,Aibric,Hands,2.0
1804,Lir,Splendour,2.0
1805,Aibric,Saint,2.0
1806,Saint,Hands,2.0
1807,Saint,God,2.0
1815,Eterscel,King,2.0
1816,Eterscel,Ireland,2.0
1817,Eterscel,Osric,2.0
1818,King,Aidan,2.0
1819,Osric,Fool,2.0
1820,Osric,Child,2.0
1822,Teigue,House,2.0
1823,Aidan,Child,2.0
1824,Aidan,Mantle,2.0
1825,Teigue,Music,2.0
1826,Teigue,Day,2.0
1828,Ochone,Luck-child,2.0
1830,King,One,2.0
1832,People,King,2.0
1834,Eterscel,Queen,2.0
1836,Aidan,Palace,2.0
1838,Conary,Mother,2.0
1839,Dana,Mantle,2.0
1840,Faery,Land,2.0
1841,Faery,Heart,2.0
1843,Heart,Land,2.0
1845,King,Gifts,2.0
1847,Ireland,Gifts,2.0
1848,People,Conary,2.0
1849,Conary,Wonder-tales,2.0
1850,King,Wonder-tales,2.0
1852,Gar,Regain,2.0
1853,Regain,Conary,2.0
1854,Conary,Gar,2.0
1856,Fer,Mother,2.0
1858,Conary,Child,2.0
1859,Conary,Eterscel,2.0
1860,Faery,King,2.0
1861,Spell,Truth,2.0
1863,Conary,Come,2.0
1866,Mor,Conary,2.0
1870,Tara,Road,2.0
1872,Tara,Gold,2.0
1877,Tara,Round,2.0
1881,Faery,Year,2.0
1882,Hills,Year,2.0
1883,Beauty,Year,2.0
1884,Mor,Blood,2.0
1885,Rogain,Fer,2.0
1887,Fer,Heart,2.0
1888,Rogain,Thou,2.0
1889,Rogain,Heart,2.0
1890,Fer,Sorrow,2.0
1891,Rogain,Sorrow,2.0
1892,Rogain,Blood,2.0
1894,Ingcel,Father,2.0
1895,Ingcel,Mor,2.0
1896,Ingcel,Ireland,2.0
1897,Mor,Ships,2.0
1898,Mor,Ireland,2.0
1899,Raid,Ships,2.0
1900,Raid,Ireland,2.0
1901,Ireland,Brothers,2.0
1903,Conary,Rogain,2.0
1904,Fer,Kings,2.0
1914,Conary,Alas,2.0
1915,Mac,Champion,2.0
1916,Mac,Thou,2.0
1917,Cecht,Champion,2.0
1918,Cecht,Thou,2.0
1919,Bruiden,Well,2.0
1920,Bruiden,Cecht,2.0
1921,Derga,Well,2.0
1922,Derga,Court,2.0
1923,Derga,Mac,2.0
1924,Derga,Cecht,2.0
1925,Court,Derga,2.0
1926,Court,Doors,2.0
1927,Cecht,People,2.0
1931,Conary,Years,2.0
1932,Nay,Conary,2.0
1933,Conary,Riders,2.0
1935,Conary,Swift,2.0
1938,King,Gift,2.0
1939,Ireland,Gift,2.0
1940,Conary,Truth,2.0
1942,Fer,Caille,2.0
1943,Caille,Thou,2.0
1946,Bruiden,Road,2.0
1947,Bruiden,Cualu,2.0
1948,Derga,Ingcel,2.0
1949,Cualu,Ingcel,2.0
1950,Ingcel,Men,2.0
1952,Bruiden,Ingcel,2.0
1953,Fer,Fire,2.0
1955,Champion,Fire,2.0
1956,Mac,Hands,2.0
1957,Cecht,Hands,2.0
1958,Bruiden,Door,2.0
1961,Conary,Woman,2.0
1964,Dessa,Ingcel,2.0
1965,Ingcel,Round,2.0
1967,Ingcel,Bruiden,2.0
1969,Bruiden,Weapons,2.0
1972,Fer,King,2.0
1975,Regain,Son,2.0
1976,Regain,King,2.0
1980,Lomna,Evil,2.0
1981,Fool,Evil,2.0
1984,Ingcel,Man,2.0
1985,Mor,Thou,2.0
1986,Woe,Lomna,2.0
1987,Woe,Fool,2.0
1988,Destruction,Lomna,2.0
1989,Ingcel,Lomna,2.0
1990,Easy,Thee,2.0
1991,Easy,Lomna,2.0
1992,Easy,Thou,2.0
1994,Easy,Country,2.0
1995,Lomna,King,2.0
1996,Woe,Conary,2.0
1997,Fer,World,2.0
1998,Regain,World,2.0
2003,Rogain,Champion,2.0
2007,Mac,Hills,2.0
2011,Cecht,Hills,2.0
2015,Gold,Silver,2.0
2016,Fool,Man,2.0
2017,Destruction,Thou,2.0
2019,Woe,One,2.0
2020,Nay,Thou,2.0
2021,Fool,Thou,2.0
2022,Woe,Fer,2.0
2024,Ingcel,Silver,2.0
2025,Fer,Voice,2.0
2026,Mor,Hound,2.0
2029,Lomna,Ochone,2.0
2030,Ochone,Le-fri-flaith,2.0
2031,Conary,Ochone,2.0
2032,Ochone,Ingcel,2.0
2036,Mor,Water,2.0
2037,King,Water,2.0
2042,Mac,Drink,2.0
2044,Cecht,Drink,2.0
2046,Mac,Thee,2.0
2047,Mac,Bruiden,2.0
2048,Cecht,Thee,2.0
2049,Cecht,Death,2.0
2050,Cecht,Bruiden,2.0
2056,Boyne,Mac,2.0
2057,Boyne,Cecht,2.0
2058,Mac,Shannon,2.0
2059,Mac,Water,2.0
2060,Cecht,Shannon,2.0
2061,Cecht,Water,2.0
2062,Shannon,Ireland,2.0
2063,Shannon,Night,2.0
2064,Ireland,Lake,2.0
2066,Uaran,Lake,2.0
2067,Uaran,Water,2.0
2072,Conary,Drink,2.0
2073,Mac,Library,2.0
2074,Cecht,Library,2.0
2075,University,Library,2.0
2076,California,Library,2.0
2077,Library,Richmond,2.0
